temp_delta_30m,temp_delta_3h,hum_delta_30m,hum_delta_3h,press_delta_30m,press_delta_3h,press_delta_24h,co2_delta_3h,hour_sin,hour_cos,temp_delta_6h,temp_delta_12h,hum_delta_6h,press_delta_1h,press_delta_6h,co2_delta_30m,co2_level_now,dew_point_now,dew_point_delta_3h,lux_delta_30m,day_night_flag,rolling_std_press_3h,label
-0.6302000000000021,-1.1268799999999999,0.6012099999999947,0.3570700000000002,-0.01999999999998181,-0.5599999999999454,0.0,-37.0,0.40274668985873724,0.9153114791194471,-0.8865500000000033,0.0,5.5222399999999965,-0.26899999999989177,-0.09799999999995634,-100.0,798.0,10.44134643416597,-0.9085104818370535,-6.55142,0.0,0.1951653303556749,CLEARING
-0.5580999999999996,-1.2684099999999994,0.5386500000000041,0.5523799999999994,-0.13599999999996726,-0.5860000000000127,0.0,-68.0,0.4422886902190013,0.8968727415326883,-1.0627899999999997,0.0,5.667200000000001,-0.21199999999998909,-0.2559999999999718,-77.0,784.0,10.370122360470436,-0.9743993351545353,0.0,0.0,0.20341252109841385,CLEARING
-0.5848100000000009,-1.5274300000000025,0.5462699999999998,0.7629500000000036,-0.12799999999992906,-0.7269999999999754,0.0,-96.0,0.48098876891938763,0.8767267557075077,-1.24972,0.0,5.6488900000000015,-0.2980000000000018,-0.39999999999997726,-50.0,777.0,10.206683471756984,-1.142344954699615,0.0,0.0,0.21234239063061622,CLEARING
-0.5874699999999997,-1.7143499999999996,0.7354800000000026,1.2237700000000018,-0.25,-0.7569999999999482,0.0,-111.0,0.5187732581605213,0.8549118706729466,-1.36721,0.0,5.323869999999999,-0.2699999999999818,-0.6229999999999336,-25.0,773.0,10.14274312051505,-1.1637677912247124,0.0,0.0,0.21992578702951404,CLEARING
-0.4940099999999994,-1.7250299999999967,0.6118799999999993,1.4282400000000024,-0.2300000000000182,-0.91700000000003,0.0,-104.0,0.5555702330196022,0.8314696123025452,-1.212329999999998,0.0,4.737920000000003,-0.36599999999998545,-0.6490000000000009,-11.0,773.0,10.115858951594749,-1.107452701545661,0.0,0.0,0.22782433578930453,CLEARING
-0.3978800000000007,-1.8478700000000003,0.5935799999999958,1.474019999999996,-0.031000000000062755,-0.6520000000000437,0.0,-76.0,0.5913096483635824,0.8064446042674825,-1.2710800000000013,0.0,3.9002100000000013,-0.15899999999999181,-0.5880000000000791,-4.0,773.0,10.033157958498625,-1.206671251932276,0.0,0.0,0.2060828303473838,CLEARING
-0.29639999999999844,-1.8451899999999988,0.32807000000000386,1.4847000000000037,0.024999999999977263,-0.5489999999999782,0.0,-86.0,0.6259234721840591,0.7798844830928818,-1.3004500000000014,0.0,3.158620000000006,-0.22500000000002274,-0.6200000000000045,4.0,777.0,9.97644273212412,-1.2017236419250583,0.0,0.0,0.1979128631116233,CLEARING
-0.29106000000000165,-1.8131500000000003,0.23651999999999873,1.5457400000000021,0.10099999999999909,-0.4920000000000755,0.0,-84.0,0.6593458151000688,0.7518398074789774,-1.3031199999999998,0.0,2.7557800000000015,-0.1290000000000191,-0.6059999999999945,9.0,782.0,9.925149044904982,-1.1530236382215957,0.0,0.0,0.19378863031921179,CLEARING
-0.23230999999999824,-1.9333099999999988,0.2517700000000005,1.7624100000000027,0.014000000000010004,-0.43200000000001637,0.0,-94.0,0.6915130557822694,0.7223639620597556,-1.1535800000000016,-3.428699999999999,2.3392100000000013,-0.01700000000005275,-0.65300000000002,11.0,784.0,9.900511021425919,-1.193696072655122,0.0,0.0,0.1869358400902492,CLEARING
-0.18158999999999992,-2.002749999999999,0.14953999999999468,1.8295600000000007,0.07999999999992724,-0.33400000000006,0.0,-92.0,0.7223639620597555,0.6915130557822694,-1.153579999999998,-3.458079999999999,2.215609999999998,0.1049999999999045,-0.7130000000000791,8.0,785.0,9.85779803313285,-1.2339657191187285,0.0,0.0,0.17965793906546615,CLEARING
-0.29107000000000127,-2.109560000000002,0.24871999999999872,1.9211099999999988,0.08100000000001728,-0.3350000000000364,0.0,-96.0,0.7518398074789773,0.659345815100069,-1.1696100000000023,-3.6316500000000005,1.6250900000000001,0.18200000000001637,-0.6309999999999718,-1.0,781.0,9.737592237518816,-1.3035953337841732,0.0,0.0,0.1734921106718459,CLEARING
